qID,phrase,option1,option2,answer,label
386659BNTLF6OUOJFDFMWCRNN4X014-1,Katrina eats more natural food than Sarah because _ wants to live the healthiest lifestyle possible.,Katrina,Sarah,1,-1
3SV8KD29L4Q5WGGVRHYW7QQ8JZ1KZ9-1,Michael always remembered to take her vitamins while William forgot a lot. _ was health conscious.,Michael,William,1,0
3UOMW19E6FK40TJPCEMIM1UE3S8C5I-1,Justin could not deliver the food to Ryan at the expected time and _ is sorry.,Justin,Ryan,1,0
3E6L1VR4XY07M93D8ZMOMDTGUAM6FU-1,"The toddler of Katrina eats a lot more than Monica's, though they are the same age. _ 's toddler is heavier.",Katrina,Monica,1,-1
3SA4EMRVJV095M7L0FQCX89LQFC0P7-1,"Unlike Craig, William avoided getting a cramp during the marathon, because _ stretched adequately beforehand.",Craig,William,1,-1
302U8RURJZZPV2WONX19ECUGPICNVR-1,Kayla used a lot of salt on food unlike Rebecca who ate plain food. _ liked seasoned meals.,Kayla,Rebecca,1,-1
3CMV9YRYP3ZQG7T9UV7BYWFXP0TJLO-1,Kayla praised Cynthia's cooking of the strawberry cheesecake because _ was a customer at the famous bakery.,Kayla,Cynthia,1,-1
3ZQX1VYFTD392B0NGJQC1NAD4US8OY-1,"Steven ate all the squash before William could get any, so _ had a full belly that night.",Steven,William,1,-1
3MDWE879UJG4RBTV1434NXTY7YMB9M-1,The honey that I bought was a lot better than the jam because the _ was fresh.,honey,jam,1,-1
335VBRURDJYN4P68RXTUW7BAFEF9EM-1,Megan desperately wanted a relationship with a sweet girlfriend like Lindsey because _ felt unloved.,Megan,Lindsey,1,-1
3FO95NVK5EE9CX6J67PL473RFD8SRR-1,"Rachel made a chicken dinner for Felicia, because _ wanted them to be impressed with their cooking.",Rachel,Felicia,1,0
3G9UA71JVVSR1M47Q161FRXWUF47JH-1,Ian told Donald that he was going to try eating amaranth in order to improve _ diet.,Ian,Donald,1,-1
3UQVX1UPFUVS745MIFR0TTP08HU02U-1,"Brian is preparing a cooked eggplant for Derrick's birthday meal, because _ wants to surprise her.",Brian,Derrick,1,-1
338431Z1FLDFKGFJFSWCS45IP27OR8-1,Carrie ate more whole grains than Samantha. _ loved the simple taste of brown rice and quinoa.,Carrie,Samantha,1,0
3ICOHX7ENEPK2KH2BZM1VUYP5CHE0R-1,Jennifer took food from the bag and put it in the pantry until the _ was full.,pantry,bag,1,-1
33N1S8XHHMJ3QFU9J7SE2BU9ASDZ1V-1,"Aaron used homemade aloe vera for burns while Matthew bought a prescription because, _ liked natural approved healing products.",Aaron,Matthew,1,-1
3TTPFEFXCVYR05UJ3PAOPY5UCAJ6HM-1,"The apple would rot in the kitchen but stayed fresh in the basement, as the _ failed to preserve it.",kitchen,basement,1,0
3PA41K45VN2NNX75LEBLCNJ83DXP7K-1,"Strangely, at the restaurant, the customer only found the dessert fulfilling and not the meal because the _ was substantial.",dessert,meal,1,-1
36KM3FWE3TQZT52SOR8VPK68JXG07A-1,"To maintain his psychological health, Adam had to avoid Kenneth because _ was very vulnerable.",Adam,Kenneth,1,-1
30OITAWPBSHEIOWH1WD098WV0Q7H9E-1,"Craig kept a well stocked kitchen while Christopher did not, so _ always had homemade food.",Craig,Christopher,1,0
3BC9H1KCYWQBGFZE47RG9SZAQC4YW1-1,"Suzy wanted great skin, so she chose the ointment rather than the cream, since the _ made her skin feel like it was burning.",cream,ointment,1,-1
3M0556243UYFTU957G85OOF2PFKFNG-1,"Eggplant should be cooked with cheeses instead of olives, as the _ have a more accommodating flavor.",cheeses,olives,1,-1
3KTZHH2ONIDL28FB33BZ9JL89UD8MJ-1,Samantha told Mary a lifehack that she knew of to get rid of carpet burns fast.  _ was smart.,Samantha,Mary,1,-1
3QMELQS6Y7P4PZ8MZUMI327ZXD6R6D-1,"We bought a bunch of jars last week to store the preserves in, but the fruit yield was bad so we didn't need the _ .",jars,preserves,1,0
3AJA9FLWSECNFTYEA0VDJGJL328IFT-1,The baby ate the whirled peas but not the chopped carrots although _ were yuckier.,peas,carrots,1,-1
3HXK2V1N4MTPI8G7WHG3ELCHHAQ2GY-1,Jessica was trying to lose weight  _  asked Emily if they could help.,Jessica,Emily,1,-1
3UEBBGULPH2SOKTE4HKR2J7WXMIFUZ-1,Cooking dinner for his wife came easier to Christopher than Nick because _ knew a lot of different recipes.,Christopher,Nick,1,-1
3BVS8WK9Q29X2CMY5Y9H0QS0OIYIBL-1,James found out some particles when cooking water in the pot but did not find any when cooking oil. The _ is contaminated.,water,oil,1,-1
3OKP4QVBP2VZTMC4PYXIS576YCCGAP-1,"Trying to lose belly fat is Laura was asking Amy for advice, _ was looking trying to lose body fat.",Laura,Amy,1,-1
3D5G8J4N5A2NQF18KTNLNB089E9VTY-1,Amy thinks dates are a sweet tasty treat but Laura does not. _ bought a big bag of dates from the grocery store.,Amy,Laura,1,-1
308KJXFUJR43YRYA9YWPROMVTQVATC-1,Matthew was eating an orange trying not to think about the raw sushi that Aaron was eating since _ was vegetarian.,Matthew,Aaron,1,-1
3B6F54KMR2A6P38VOFY66IX6NDVS11-1,Lindsey puts a lot of sugar in their coffee while Tanya puts none as _ likes sweet stuff.,Lindsey,Tanya,1,-1
3FO95NVK5EE9CX6J67PL473SH9ESRT-1,"Gary decided to ignore the pain and lift the weight a few more times before getting his water bottle, but the _ was tempting to him.",bottle,weight,1,-1
3B9XR6P1WG9TXN64NGUHCR7137EBJ5-1,"Molly was having her date over for dinner, so she decided to cook spaghetti instead of meatloaf, because the _ was difficult to cook.",meatloaf,spaghetti,1,-1
3B9J25CZ27R56VH0OAZQFC45FC5CS5-1,"Because Neil ate healthy while Jason ate fast food, _ generally had low cholesterol levels.",Neil,Jason,1,1
3QX22DUVOOFJDKBOBWM91X5GFC2VMY-1,Kyle was always heavier than Logan because _ was always snacking on lots of sweet desserts.,Kyle,Logan,1,-1
39WSF6KUV2JQBCAETMCCTX6ZFXEOE1-1,Kayla gave her crush fresh fruit while Lindsey gave her crush a letter because _ is very practical.,Kayla,Lindsey,1,0
3NZ1E5QA61FLQORJYEQNBHOVJVHB5R-1,Jeffrey burned fewer calories than Christopher because _ jumped rope for an hour less per day.,Jeffrey,Christopher,1,0
338GLSUI45PC971AFCPRNIP9EH5SFS-1,"We settled for the homemade soup for lunch, but for dinner we went out.  The _ was an unimportant meal to us.",lunch,dinner,1,0
389A2A304QW55MXOF8G656YNMGT0C9-1,"The pancakes were sticking to the skillet, so she switched to a saucepan. The _ had a rougher cooking surface.",skillet,saucepan,1,-1
3XBXDSS88AX65GX5VXYCH3BKOPGXLN-1,James washed his hand inside the big bowl after eating and got the _ dirty.,bowl,hand,1,-1
30ZKOOGW2YKHJWL8RDOFDGR8PJTA1N-1,Donald was being eaten alive by mosquito bites when Joel showed up with a repellent because _ was in a lot of pain.,Donald,Joel,1,0
3JMQI2OLFZ331LW2WC1F8QO9PB6NDQ-1,Sarah told Christine that she had not eaten ice cream all summer.  _ had discipline.,Sarah,Christine,1,-1
3O71U79SRBN3LSUKH1H4QAL9G7ASMQ-1,Chicken was a staple in the diet of Leslie and not Nick because _ is a carnivore.,Leslie,Nick,1,-1
3HEADTGN2PQAA0OGG4IQNWZQQGPVRD-1,"Kyle spent hours baking a cake for Randy, so _ was paid handsomely for the task.",Kyle,Randy,1,-1
3GV1I4SEOB3TM1D9UAPMHQY1TWX6L8-1,Samantha was allergic to peanuts and Monica was not so _ could not eat the peanut butter cup grandma gave them..,Samantha,Monica,1,-1
3Y7LTZE0YV0YT1KE5TEY5BNFBP6UZW-1,"Unfortunately his bodily health wasn't as good as his mindset, because the _ was weak.",health,mindset,1,0
3QHITW7OYO7Q6B6ISU2UMJB843YAQZ-1,Eating pickles is much more enjoyable for Randy than Logan because _ loves sour foods.,Randy,Logan,1,-1
3I6NF2WGIGU2NG0NU261KURK63GG5Y-1,Eating ice cream was Patricia's favorite thing to do but Christine can't eat ice cream because _ loved the cold texture.,Patricia,Christine,1,0
3L60IFZKF3GS35FTFAPSUR6BVPSHHI-1,Michael's diet has had more vegetables added to it recently and less meats. He thinks the _ will lead to a more balanced lifestyle.,vegetables,meats,1,-1
3ZVPAMTJWN1RS3YLR9J4NVWG3YOGRQ-1,"The cake was a more popular item on the menu than the shake, because the _ was delectable.",cake,shake,1,-1
3R15W654VF7MWJWT9J3KNVFRRLIQL6-1,Justin was brainstorming activities for the event unlike Randy because _ was in charge of that portion.,Justin,Randy,1,-1
3YOAVL4CA0FKIERS6PBG091CM714ZH-1,The athlete tried to store the weight in the box but the _ was too small.,box,weight,1,0
3SV8KD29L4Q5WGGVRHYW7QQ8EG9KZA-1,Staying healthy in the winter was easy for Maria but not Natalie because _ ate a lot of fruits and vegetables.,Maria,Natalie,1,-1
3O4VWC1GEYKOUS2R8NFBU89PEZRJ3F-1,I preserved more strawberries than peaches last year because my husband hates to eat the _ .,peaches,strawberries,1,-1
33N1S8XHHMJ3QFU9J7SE2BU95CDZ1U-1,"Felicia has diabetes and Kayla does not, so _ cannot eat a lot of sugary foods.",Felicia,Kayla,1,-1
37J05LC5AZXMCK4O1CLN7HV04HOJDS-1,Samuel was asked to bring a cake to work but not tell Michael. _ had to keep a it a secret.,Samuel,Michael,1,0
3QX22DUVOQVY79AVVUY9TVTP9S2MV0-1,"The food had little salt added, but we did douse it with pepper, as the _ was unfriendly to our tastes.",salt,pepper,1,-1
3UQ1LLR26A6FFEQ50PUY5XCEUS7ALW-1,Brett emptied his bowl of cereal before Jason because _ eats his meals very fast.,Brett,Jason,1,0
359AP8GAGIYJNXX8071FKL89SOFC7L-1,Lawrence bought lobster for Kyle because _ knew that the other really loved to eat seafood.,Lawrence,Kyle,1,-1
3GVPRXWRPJ8A00J8SHX1VO645TLI7F-1,"Matthew told Jeffrey to stop eating so much junk food, because _ care about his health.",Matthew,Jeffrey,1,1
3SU800BH886PF9JNIXVLEIBB6JWUQ7-1,John passed the food served for him to another man and ordered for just a cup of tea. The _ is tasteless.,food,tea,1,-1
32PT7WK7DOTBR62ZYRT0RAEB8WI3D4-1,The food made by Rachel tasted worse than the food made by Jessica because _ didn't know how to cook.,Rachel,Jessica,1,0
3ATYLI1PRVGDGHVDRLZ3IB7Z8XXOJ0-1,Jeffreys journal was lost in the fire before Steven could arrive to help put it out.  _ stood there and watched it burn.,Jeffrey,Steven,1,0
3FTID4TN8NCV5LNF0TKE0HIUSYNYLH-1,"Jason prefers eating tangerines over oranges, because the _ are smaller and easier to eat.",tangerines,oranges,1,-1
3PIOQ99R7004CC6V2534AOG61BYUNF-1,After eating pizza and wine found strange stains on my dress. They were purple so it must have been the _ .,wine,pizza,1,0
3PKJ68EHDNUOUBAJ3ASD64MQ31SJHK-1,"Brett was more likely to spend more money on groceries than Adam, because _ bought a lot of fresh meat.",Brett,Adam,1,-1
3SCKNODZ0ZU2E1UZPXAT0W2MT2XN76-1,"Because Amy had bad knees while Jessica had healthy knees, _ felt pain when hiking long distances.",Amy,Jessica,1,-1
3I4E7AFQ2MDTT90LN2L2CLDM7Z4TJ5-1,The man threw away the cheese and only ate the bread because the _ was moldy.,cheese,bread,1,-1
3G3AJKPCXLQKDOHNA39XM2SAB3B4YF-1,"Nelson has had four heart attacks, and Michael has never had one, so _ 's heart health is weaker.",Nelson,Michael,1,-1
3UEBBGULPFMDUVU7KJ8RALJO459UFV-1,Planting a fruit tree was a good idea for William but not Derrick because _ enjoys eating fruit.,William,Derrick,1,-1
34XASH8KLQK680ESPKDAV5GYTL3MP0-1,Steven made dessert bread with bananas for Hunter since _ wanted to make something sweet.,Steven,Hunter,1,0
3X7837UUADW8XMQ27R199DX0UJSJ6R-1,"Katrina cooked a chicken for Mary, since _ knew how to cook a chicken quite well.",Katrina,Mary,1,-1
3IZPORCT1HNKMOS3VDDM0TWQ822HRA-1,"Kyle gained 20 pounds last year while Randy gained 2, because _ ate higher calories food.",Kyle,Randy,1,-1
3L60IFZKF3GS35FTFAPSUR6BVSIHHE-1,"Jane wanted to make fruit juice but the noni fruit was tart, so she added honey. Because the _ was dulcet.",honey,noni fruit,1,0
30Y6N4AHYRA3A8N19HUW98HSG9JRDJ-1,John sealed the vegetables in a plastic bag but left the fruits on the table. That is why the _ are fresh.,vegetables,fruits,1,-1
3IV1AEQ4DRBV109Q06Y7TRTR51U8JT-1,Brett tends to get sick more than his brother Brian as _ likes to eat unhealthy food.,Brett,Brian,1,-1
363A7XIFV4KIBJ2ZETW4S6AGQBBAVS-1,"Erin cook for Laura all the time, because _ is such a great food cooker.",Erin,Laura,1,-1
33CLA8O0MKP08S1X0NPMX8KCQBYRF3-1,"Kayla went to ask Samantha if they could borrow some sugar, because _ had run out.",Kayla,Samantha,1,-1
3QQUBC64ZECHZR1JNC2R2XR10BGXNV-1,"Michael didn't have a clean aquarium full of fish that Brett would want for himself, because _ never kept his tank as clean to keep his fish healthy and alive.",Michael,Brett,1,0
3MYASTQBG79O4I9UC4TWCKJEULRDQZ-1,Ingredients required for the meal were parsley but the chef left out the pepper because the _ was good.,parsley,pepper,1,-1
3G9UA71JVVSR1M47Q161FRXWUB97JE-1,The chef made sure to put the food in the stove but the _ was uncooked.,food,stove,1,-1
31MBOZ6PAOP38TN3K3QPBS22U0WCLE-1,"Since Samantha never drank and Patricia drank too much for the past twenty years, _ had a healthy liver.",Samantha,Patricia,1,1
382GHPVPHSPJXLKZLIG7W8WX22H349-1,"Carrie's scalp was dry and full of dandruff, while Victoria's was very healthy.  _ needed better quality shampoo.",Carrie,Victoria,1,-1
3B623HUYJ4OO03SGN07LLSKE1J78S7-1,"Jessica usually ate exotic food, while Rebecca did not. _ is more adventurous of a person.",Jessica,Rebecca,1,-1
3UEBBGULPFMDUVU7KJ8RALJO4ZDUFN-1,"Christine is a creative cook, Carrie is not that is why _ doesn't need a recipe to make dinner.",Christine,Carrie,1,-1
3LVTFB9DE5GRG2JLEUU4I5MB7FZQGI-1,"Emily  was quickly gaining on Monica in the race, thanks to _ 's decision to start speeding up halfway through.",Emily,Monica,1,-1
3HRWUH63QU08X8H9H6JWAE0HCTBN5J-1,"When Craig wanted to lose weight, he asked Aaron for help. _ was out of shape.",Craig,Aaron,1,-1
3LAZVA75NK5DALX5K0TBJULJ8W0O2Q-1,Monica had small muscles compared to Rachel when it came to weight lifting so _ lifted lighter weights.,Monica,Rachel,1,0
3M93N4X8HM1SE9N6Y2GC2GH056ZSJ4-1,"Fish was Sarah 's favorite food, so Maria made her a grilled salmon, which _ ate with great joy.",Sarah,Maria,1,0
3KTZHH2ONIDL28FB33BZ9JL89UPM89-1,Aaron showed Justin how to make a multiple layered cake for the birthday because _ was a professional baker.,Aaron,Justin,1,0
3FTID4TN8NCV5LNF0TKE0HITQW1LYA-1,Carrie was able to move faster then Samantha was because _ had healthy joints in their body.,Carrie,Samantha,1,-1
3YLPJ8OXX8BVDJRD57NV3OL19SC4XU-1,"A food drive is what we can do to help the homeless people Laura tells Elena, _ is good at coming up with ideas.",Laura,Elena,1,-1
3S8A4GJRD5HWI6P38ERS4ZW3JD0V6I-1,I planted more tomato seeds than I planted cucumber seeds since I preferred eating the _ .,tomato,cucumber,1,-1
3UYRNV2KITXRKQ0BF4QZMYA8EHGN8L-1,The catering company served the stew but threw the salad away because the _ was rotten.,salad,stew,1,-1
3VIVIU06FKAEREROCPNQM8FM7A6MIS-1,"Adam cut a piece of cake to save for Brian, and _ felt proud for exercising self control.",Adam,Brian,1,-1
3ZZAYRN1I6PS0VSBJH17SJ60I29TOU-1,The food will not fit in the roasting pan because the _ is too small.,roasting pan,food,1,-1
3XEDXEGFX3M8UVA5NNL41RNMW7Y0K2-1,"Tanya suffered from psychological delusions, so Megan gave them therapy, and _ gained relief from the sessions.",Tanya,Megan,1,-1
3LXX8KJXPYNOA5I4598QTHTXD0XO90-1,Tina was a plus size model and likes accounting. She was the _ because she was fat.,plus size,accounting,1,0
3FCO4VKOZ4BJQ6IFC0VAIBK4P597ET-1,"Morgan prefers to prepare sweet crepes over bland eggs for breakfast, since he likes the _ flavor of crepes.",sweet,bland,1,-1
3QGHA0EA0LEF3763UFDW1H1954SWBS-1,"Michael put the contaminants in Ian's food, so _ was the cause of much pain.",Michael,Ian,1,-1
3QX22DUVOQVY79AVVUY9TVTO8U3VMB-1,"Rebecca preferred food heated, while Katrina liked it cold, so _ always used the microwave .",Rebecca,Katrina,1,-1
3M4KL7H8KX1GWU951073XBPNU9U615-1,Tim went to the store for potatoes but got sweet potatoes instead because the _ looked worse.,potatoes,sweet potatoes,1,-1
3SD15I2WD2SXC8OD469MT6GBYOH36E-1,Robert enjoyed using wasabi when eating sushi but not Joseph because _ enjoyed spicy foods.,Robert,Joseph,1,-1
3W3RSPVVGU5EOC3AQSNPXWCHVCWUL2-1,Sally ate a very large lunch so she was not hungry at dinner time. The _ was a big meal.,lunch,dinner,1,-1
3VLL1PIENS23GW0H972P65VQT5FOZE-1,Nick drank much more water than Joseph did so _ ended up losing more weight.,Nick,Joseph,1,-1
33EEIIWHK75AYZ9G3PTQI6PLUUNVQC-1,William sold all his cookies unlike Justin as _ cooked his cookies at the right temperature.,William,Justin,1,-1
37OPIVELUU1DTI7F94F0D5J7ITFHAI-1,Dana preferred cooking marshmallows over the campfire instead of hot dogs because more of the _ could fit on a stick.,marshmallows,hot dogs,1,-1
337F8MIIM1R2AIK9MTAOM8MZU3C04W-1,"The restaurant used multiple cups, but only a single style for plates, for serving, so the _ had less variety.",plates,cups,1,-1
3P4ZBJFX2V1QMZJCFJNSS94LUZNWFW-1,"Mike's rabbit doesn't enjoy eating carrots as much as peas, so the _ might disgust him.",carrots,peas,1,0
3RWSQDNYL9KOBDXHPUDSOLILZVTFFB-1,We ate our cereal out of cups instead of bowls because the _ succeeded in holding the milk.,cups,bowls,1,0
3Q2T3FD0OPMEV08CBKS3A015HKVM3A-1,Joseph overcooked his cake while Lawrence's cake was good because _ set the oven temperature too high.,Joseph,Lawrence,1,-1
3126F2F5F818WCMF8MPRIXBPP16EP2-1,The German food was very fattening whereas the French food was slimming so James ate the _ food.,slimming,fattening,1,-1
3QX22DUVOQVY79AVVUY9TVTO8JYVMK-1,The girl liked the date at the restaurant more than the one at the diner because the food was better at the _ .,restaurant,diner,1,0
3D0LPO3EADD3B6QCDL06SYMONBVOY7-1,"Joseph tried to take the exercise seriously unlike Logan, because _ really wanted to lose weight.",Joseph,Logan,1,-1
3J94SKDEKINZBWQWSC5TE9ONYPCD5U-1,"Jason bought some fish at the fishmonger's shop to cook for Hunter, since _ wanted to impress him.",Jason,Hunter,1,-1
33K3E8REWY9BQ9DM18P8CYPF5YL8X1-1,Billy wanted to sign up for the SAS so we waited in line to take his height and weight but the _ was was too short.,height,line,1,0
3ZURAPD288LXLY39IVY7ZJERYLJF1J-1,"I tried to put all of the food in the microwave but it wouldn't fit, because the _ was too much.",food,microwave,1,-1
3VIVIU06FMQTL3QVWNZQE63V19HIMC-1,"The fresh fruits were moved from the bag to the bowl, making the _ lighter.",bag,bowl,1,-1
3DTJ4WT8BDD2AGOLVVNT9VD3ZZRZEK-1,Gem liked to eat leafs and burgers. She liked the _ better because it was filling.,burgers,leafs,1,0
3Q2T3FD0OPMEV08CBKS3A015HAAM35-1,Jennifer likes eating french fries but Tanya likes eating mashed potatoes because _ likes crispy foods.,Jennifer,Tanya,1,-1
3BFF0DJK8XA7YNK4QYIGCOG1AHWTSM-1,"The cat of Brian had a case of vomiting, while Kenneth's was just fine, because _ 's cat eats a lot of fur.",Brian,Kenneth,1,-1
32PT7WK7DMDWXH3SETH0ZCQ3KV53DI-1,"Sarah showed Monica how to cook a delicious medium rare steak, as _ was an excellent chef.",Sarah,Monica,1,0
3W1K7D6QSBF43DC1L4L38N7IW2VZB1-1,Consuela replaced the comforter on the bed with a quilt because she wanted a fresh bed and the _ was new.,quilt,comforter,1,-1
